profit,margin,sales,cogs,total_expenses,marketing,inventory,budget_profit,budget_margin,budget_sales,market_encoding,market_size_encoding,año_encoding,Coffee,Espresso,Herbal Tea,Tea
159.0,139.0,262.0,95.0,39.0,26.0,821.0,100.0,120.0,200.0,2,1,1,0,0,1,0
40.0,76.0,138.0,60.0,102.0,22.0,1319.0,40.0,70.0,130.0,2,1,0,0,0,1,0
104.0,107.0,213.0,83.0,42.0,27.0,623.0,60.0,90.0,160.0,2,1,1,0,0,1,0
54.0,80.0,134.0,54.0,26.0,15.0,456.0,60.0,60.0,90.0,2,1,0,0,0,0,1
47.0,73.0,123.0,50.0,26.0,14.0,589.0,40.0,50.0,80.0,2,1,0,0,0,0,1
125.0,118.0,212.0,81.0,34.0,22.0,588.0,70.0,80.0,130.0,2,1,1,0,0,0,1
40.0,76.0,138.0,60.0,89.0,72.0,1559.0,40.0,70.0,130.0,2,1,1,0,1,0,0
37.0,88.0,159.0,72.0,57.0,27.0,606.0,40.0,90.0,160.0,1,0,1,1,0,0,0
47.0,91.0,167.0,76.0,44.0,23.0,965.0,50.0,90.0,170.0,1,0,0,1,0,0,0
38.0,80.0,148.0,68.0,42.0,21.0,998.0,40.0,80.0,150.0,1,0,0,1,0,0,0
35.0,77.0,142.0,65.0,42.0,20.0,1053.0,70.0,80.0,130.0,1,0,0,1,0,0,0
52.0,80.0,147.0,68.0,39.0,21.0,998.0,40.0,80.0,150.0,1,0,1,1,0,0,0
48.0,77.0,141.0,65.0,39.0,20.0,1042.0,50.0,80.0,140.0,1,0,1,1,0,0,0
3.0,49.0,94.0,39.0,47.0,14.0,250.0,0.0,40.0,70.0,1,0,1,0,0,0,1
43.0,68.0,115.0,47.0,25.0,13.0,821.0,60.0,80.0,130.0,1,0,0,0,1,0,0
33.0,55.0,92.0,37.0,22.0,10.0,876.0,40.0,60.0,100.0,1,0,0,0,1,0,0
44.0,52.0,86.0,35.0,19.0,9.0,894.0,40.0,60.0,100.0,1,0,1,0,1,0,0
45.0,68.0,114.0,46.0,23.0,12.0,777.0,60.0,80.0,130.0,1,0,0,0,1,0,0
45.0,70.0,118.0,48.0,25.0,13.0,766.0,60.0,80.0,130.0,1,0,0,0,1,0,0
28.0,47.0,79.0,32.0,19.0,8.0,833.0,80.0,80.0,110.0,1,0,0,0,1,0,0
50.0,58.0,96.0,39.0,20.0,10.0,799.0,50.0,70.0,110.0,1,0,1,0,1,0,0
-4.0,73.0,125.0,52.0,77.0,47.0,313.0,20.0,70.0,110.0,1,0,0,0,0,1,0
-12.0,40.0,133.0,93.0,52.0,28.0,840.0,10.0,40.0,110.0,1,0,0,0,0,1,0
-15.0,38.0,136.0,98.0,53.0,30.0,973.0,0.0,30.0,110.0,1,0,0,0,0,1,0
-44.0,11.0,115.0,104.0,55.0,32.0,1574.0,-10.0,20.0,100.0,1,0,0,0,0,1,0
-17.0,49.0,167.0,120.0,57.0,37.0,1334.0,0.0,40.0,140.0,1,0,1,0,0,1,0
-9.0,36.0,65.0,29.0,45.0,11.0,215.0,-10.0,30.0,50.0,1,0,0,0,0,0,1
-14.0,36.0,73.0,29.0,47.0,11.0,169.0,-10.0,30.0,50.0,1,0,1,0,0,0,1
-4.0,42.0,80.0,33.0,45.0,12.0,162.0,0.0,40.0,60.0,1,0,1,0,0,0,1
-4.0,43.0,77.0,35.0,43.0,13.0,204.0,-10.0,30.0,60.0,1,0,1,0,0,0,1
-18.0,30.0,58.0,24.0,42.0,9.0,212.0,-10.0,20.0,40.0,1,0,1,0,0,0,1
40.0,76.0,86.0,154.0,66.0,49.0,619.0,40.0,70.0,100.0,2,1,1,1,0,0,0
40.0,76.0,138.0,60.0,113.0,22.0,1616.0,40.0,70.0,130.0,2,1,1,0,1,0,0
133.0,178.0,301.0,123.0,45.0,34.0,947.0,140.0,160.0,260.0,2,1,0,0,0,1,0
115.0,157.0,265.0,108.0,42.0,30.0,971.0,120.0,130.0,210.0,2,1,0,0,0,1,0
192.0,76.0,138.0,60.0,96.0,75.0,1213.0,40.0,70.0,130.0,2,1,0,0,0,1,0
40.0,76.0,138.0,60.0,96.0,74.0,1321.0,170.0,70.0,130.0,2,1,1,0,0,1,0
140.0,228.0,138.0,60.0,88.0,63.0,1459.0,150.0,220.0,130.0,2,1,0,0,1,0,0
40.0,245.0,138.0,60.0,90.0,64.0,965.0,40.0,70.0,130.0,4,1,1,1,0,0,0
39.0,68.0,120.0,52.0,29.0,17.0,554.0,70.0,90.0,150.0,4,1,0,1,0,0,0
30.0,56.0,99.0,43.0,26.0,14.0,531.0,40.0,60.0,110.0,4,1,0,1,0,0,0
133.0,178.0,301.0,123.0,45.0,34.0,941.0,120.0,150.0,250.0,4,1,0,0,1,0,0
40.0,72.0,133.0,53.0,45.0,17.0,410.0,40.0,70.0,120.0,4,1,1,0,0,1,0
41.0,79.0,130.0,52.0,46.0,17.0,619.0,40.0,70.0,110.0,4,1,1,0,1,0,0
82.0,110.0,194.0,72.0,55.0,23.0,619.0,50.0,70.0,110.0,4,1,1,0,1,0,0
-3.0,42.0,76.0,34.0,45.0,12.0,197.0,10.0,50.0,90.0,2,0,0,1,0,0,0
-4.0,42.0,75.0,33.0,46.0,12.0,190.0,10.0,50.0,90.0,2,0,0,1,0,0,0
-1.0,45.0,81.0,36.0,46.0,13.0,212.0,20.0,60.0,100.0,2,0,0,1,0,0,0
0.0,46.0,82.0,36.0,46.0,13.0,236.0,20.0,60.0,100.0,2,0,0,1,0,0,0
1.0,48.0,86.0,38.0,47.0,14.0,248.0,20.0,60.0,100.0,2,0,0,1,0,0,0
2.0,51.0,91.0,40.0,49.0,15.0,244.0,20.0,60.0,110.0,2,0,0,1,0,0,0
-7.0,41.0,79.0,33.0,46.0,12.0,193.0,10.0,50.0,90.0,2,0,1,1,0,0,0
-6.0,42.0,80.0,33.0,46.0,12.0,190.0,10.0,50.0,90.0,2,0,1,1,0,0,0
-3.0,44.0,84.0,35.0,46.0,13.0,197.0,10.0,50.0,90.0,2,0,1,1,0,0,0
-1.0,45.0,80.0,36.0,43.0,13.0,212.0,20.0,60.0,100.0,2,0,1,1,0,0,0
0.0,46.0,81.0,36.0,43.0,13.0,236.0,20.0,60.0,100.0,2,0,1,1,0,0,0
-3.0,43.0,82.0,34.0,45.0,12.0,240.0,30.0,60.0,100.0,2,0,1,1,0,0,0
1.0,49.0,94.0,39.0,48.0,14.0,250.0,20.0,60.0,100.0,2,0,1,1,0,0,0
6.0,35.0,63.0,28.0,29.0,8.0,961.0,20.0,40.0,70.0,2,0,0,1,0,0,0
6.0,35.0,63.0,28.0,29.0,8.0,958.0,20.0,40.0,70.0,2,0,0,1,0,0,0
16.0,49.0,90.0,41.0,33.0,12.0,1007.0,30.0,60.0,110.0,2,0,0,1,0,0,0
7.0,39.0,72.0,33.0,32.0,10.0,1003.0,30.0,50.0,90.0,2,0,0,1,0,0,0
8.0,38.0,69.0,31.0,30.0,9.0,1009.0,30.0,50.0,80.0,2,0,0,1,0,0,0
6.0,34.0,69.0,28.0,32.0,8.0,965.0,20.0,40.0,70.0,2,0,1,1,0,0,0
6.0,33.0,65.0,28.0,29.0,8.0,964.0,20.0,40.0,70.0,2,0,1,1,0,0,0
11.0,38.0,69.0,32.0,28.0,9.0,996.0,20.0,40.0,80.0,2,0,1,1,0,0,0
12.0,41.0,74.0,34.0,30.0,10.0,1010.0,30.0,50.0,90.0,2,0,1,1,0,0,0
22.0,49.0,89.0,41.0,31.0,12.0,1007.0,30.0,60.0,110.0,2,0,1,1,0,0,0
10.0,39.0,77.0,33.0,32.0,10.0,1003.0,30.0,50.0,90.0,2,0,1,1,0,0,0
7.0,35.0,68.0,29.0,30.0,8.0,1003.0,20.0,40.0,70.0,2,0,1,1,0,0,0
40.0,76.0,17.0,60.0,46.0,22.0,1419.0,40.0,70.0,0.0,2,0,0,0,0,0,1
40.0,76.0,23.0,60.0,46.0,22.0,619.0,40.0,70.0,0.0,2,0,0,0,0,0,1
40.0,76.0,26.0,60.0,46.0,22.0,619.0,40.0,70.0,0.0,2,0,0,0,0,0,1
40.0,76.0,18.0,60.0,46.0,22.0,619.0,40.0,70.0,0.0,2,0,0,0,0,0,1
40.0,76.0,37.0,60.0,46.0,22.0,619.0,40.0,70.0,0.0,2,0,0,0,0,0,1
40.0,76.0,27.0,60.0,46.0,22.0,619.0,40.0,70.0,0.0,2,0,0,0,0,0,1
40.0,76.0,21.0,60.0,46.0,22.0,619.0,40.0,70.0,0.0,2,0,0,0,0,0,1
40.0,76.0,32.0,60.0,46.0,22.0,619.0,40.0,70.0,0.0,2,0,0,0,0,0,1
40.0,76.0,28.0,60.0,46.0,22.0,619.0,40.0,70.0,0.0,2,0,1,0,0,0,1
40.0,76.0,18.0,60.0,46.0,22.0,619.0,40.0,70.0,0.0,2,0,1,0,0,0,1
40.0,76.0,22.0,60.0,46.0,22.0,619.0,40.0,70.0,0.0,2,0,1,0,0,0,1
10.0,27.0,45.0,18.0,17.0,5.0,821.0,20.0,30.0,40.0,2,0,0,0,1,0,0
11.0,28.0,47.0,19.0,17.0,5.0,820.0,20.0,30.0,40.0,2,0,0,0,1,0,0
14.0,31.0,52.0,21.0,17.0,5.0,846.0,20.0,20.0,30.0,2,0,0,0,1,0,0
15.0,27.0,48.0,18.0,17.0,5.0,816.0,20.0,30.0,40.0,2,0,1,0,1,0,0
16.0,28.0,50.0,19.0,17.0,5.0,820.0,20.0,30.0,40.0,2,0,1,0,1,0,0
25.0,35.0,57.0,23.0,16.0,6.0,843.0,20.0,30.0,50.0,2,0,1,0,1,0,0
23.0,36.0,60.0,25.0,18.0,7.0,854.0,20.0,30.0,50.0,2,0,1,0,1,0,0
26.0,38.0,62.0,25.0,18.0,7.0,851.0,30.0,40.0,60.0,2,0,1,0,1,0,0
18.0,29.0,51.0,19.0,17.0,5.0,848.0,20.0,30.0,40.0,2,0,1,0,1,0,0
15.0,32.0,53.0,21.0,17.0,5.0,798.0,20.0,30.0,50.0,2,0,0,0,1,0,0
12.0,29.0,49.0,20.0,17.0,5.0,808.0,20.0,30.0,40.0,2,0,0,0,1,0,0
17.0,35.0,58.0,23.0,18.0,6.0,806.0,20.0,30.0,50.0,2,0,0,0,1,0,0
17.0,35.0,58.0,23.0,18.0,6.0,803.0,20.0,30.0,50.0,2,0,0,0,1,0,0
17.0,35.0,58.0,23.0,18.0,6.0,800.0,30.0,30.0,40.0,2,0,0,0,1,0,0
17.0,35.0,58.0,23.0,18.0,6.0,807.0,20.0,30.0,50.0,2,0,0,0,1,0,0
17.0,26.0,48.0,17.0,16.0,4.0,777.0,20.0,30.0,40.0,2,0,1,0,1,0,0
16.0,28.0,50.0,19.0,17.0,5.0,774.0,20.0,30.0,40.0,2,0,1,0,1,0,0
18.0,29.0,49.0,20.0,15.0,5.0,784.0,20.0,30.0,40.0,2,0,1,0,1,0,0
16.0,145.0,250.0,105.0,46.0,22.0,725.0,30.0,130.0,220.0,2,0,0,0,0,1,0
26.0,169.0,290.0,121.0,46.0,22.0,910.0,40.0,150.0,250.0,2,0,0,0,0,1,0
32.0,187.0,322.0,135.0,46.0,22.0,940.0,30.0,170.0,290.0,2,0,0,0,0,1,0
39.0,169.0,309.0,121.0,46.0,22.0,712.0,40.0,150.0,250.0,2,0,1,0,0,1,0
62.0,225.0,384.0,162.0,46.0,22.0,943.0,70.0,210.0,340.0,2,0,1,0,0,1,0
68.0,239.0,408.0,173.0,46.0,22.0,927.0,70.0,220.0,360.0,2,0,1,0,0,1,0
39.0,169.0,309.0,121.0,46.0,22.0,910.0,40.0,150.0,250.0,2,0,1,0,0,1,0
39.0,173.0,318.0,125.0,46.0,22.0,898.0,60.0,150.0,240.0,2,0,1,0,0,1,0
39.0,168.0,308.0,121.0,46.0,22.0,912.0,20.0,150.0,260.0,2,0,1,0,0,1,0
47.0,187.0,343.0,135.0,46.0,22.0,940.0,30.0,170.0,290.0,2,0,1,0,0,1,0
119.0,213.0,367.0,154.0,94.0,50.0,829.0,120.0,190.0,320.0,2,0,0,0,0,1,0
166.0,76.0,138.0,60.0,112.0,66.0,1095.0,170.0,250.0,130.0,2,0,0,0,0,1,0
129.0,225.0,387.0,162.0,96.0,53.0,1148.0,140.0,210.0,340.0,2,0,0,0,0,1,0
120.0,213.0,367.0,154.0,93.0,50.0,1132.0,120.0,170.0,290.0,2,0,0,0,0,1,0
138.0,239.0,412.0,173.0,101.0,57.0,1150.0,130.0,220.0,380.0,2,0,0,0,0,1,0
177.0,213.0,391.0,154.0,94.0,50.0,829.0,120.0,190.0,320.0,2,0,1,0,0,1,0
40.0,76.0,138.0,60.0,109.0,63.0,865.0,160.0,240.0,400.0,2,0,1,0,0,1,0
40.0,76.0,138.0,60.0,102.0,64.0,956.0,160.0,240.0,400.0,2,0,1,0,0,1,0
40.0,76.0,138.0,60.0,104.0,66.0,1095.0,170.0,250.0,130.0,2,0,1,0,0,1,0
40.0,76.0,138.0,60.0,113.0,78.0,1190.0,40.0,70.0,130.0,2,0,1,0,0,1,0
191.0,225.0,412.0,162.0,96.0,53.0,1148.0,140.0,210.0,340.0,2,0,1,0,0,1,0
40.0,239.0,138.0,173.0,101.0,57.0,1150.0,130.0,220.0,380.0,2,0,1,0,0,1,0
40.0,76.0,138.0,60.0,46.0,73.0,1191.0,170.0,70.0,130.0,2,0,1,0,0,1,0
86.0,139.0,234.0,95.0,53.0,30.0,608.0,90.0,120.0,200.0,2,0,0,0,0,1,0
94.0,150.0,254.0,104.0,56.0,33.0,596.0,110.0,140.0,220.0,2,0,0,0,0,1,0
102.0,158.0,267.0,109.0,56.0,34.0,585.0,110.0,140.0,230.0,2,0,0,0,0,1,0
115.0,178.0,301.0,123.0,63.0,39.0,611.0,110.0,160.0,260.0,2,0,0,0,0,1,0
150.0,222.0,376.0,154.0,72.0,49.0,817.0,150.0,200.0,330.0,2,0,0,0,0,1,0
114.0,176.0,298.0,122.0,62.0,39.0,789.0,130.0,150.0,240.0,2,0,0,0,0,1,0
107.0,165.0,278.0,113.0,58.0,36.0,803.0,100.0,150.0,250.0,2,0,0,0,0,1,0
167.0,185.0,309.0,127.0,60.0,40.0,671.0,120.0,170.0,270.0,2,0,1,0,0,1,0
40.0,222.0,373.0,154.0,67.0,49.0,833.0,150.0,200.0,330.0,2,0,1,0,0,1,0
171.0,176.0,318.0,122.0,61.0,39.0,801.0,120.0,160.0,260.0,2,0,1,0,0,1,0
40.0,76.0,138.0,60.0,112.0,22.0,1260.0,150.0,220.0,380.0,2,0,0,0,0,0,1
40.0,76.0,138.0,60.0,46.0,22.0,1316.0,160.0,230.0,390.0,2,0,0,0,0,0,1
40.0,76.0,138.0,60.0,46.0,22.0,1433.0,170.0,240.0,130.0,2,0,0,0,0,0,1
40.0,76.0,138.0,60.0,46.0,22.0,619.0,40.0,70.0,130.0,2,0,0,0,0,0,1
40.0,76.0,138.0,60.0,46.0,22.0,619.0,40.0,70.0,130.0,2,0,0,0,0,0,1
40.0,76.0,138.0,60.0,46.0,22.0,619.0,170.0,240.0,400.0,2,0,0,0,0,0,1
40.0,76.0,138.0,60.0,46.0,22.0,619.0,130.0,180.0,290.0,2,0,0,0,0,0,1
196.0,76.0,138.0,60.0,108.0,75.0,619.0,140.0,220.0,380.0,2,0,0,0,0,0,1
40.0,76.0,138.0,60.0,46.0,22.0,619.0,150.0,240.0,130.0,2,0,0,0,0,0,1
40.0,76.0,138.0,60.0,46.0,77.0,1310.0,150.0,220.0,370.0,2,0,1,0,0,0,1
40.0,76.0,138.0,60.0,109.0,77.0,1282.0,150.0,220.0,370.0,2,0,1,0,0,0,1
40.0,76.0,138.0,60.0,112.0,22.0,1260.0,150.0,220.0,380.0,2,0,1,0,0,0,1
40.0,76.0,138.0,60.0,46.0,22.0,1316.0,160.0,230.0,390.0,2,0,1,0,0,0,1
40.0,76.0,138.0,60.0,113.0,22.0,1616.0,40.0,70.0,130.0,2,0,1,0,0,0,1
40.0,76.0,138.0,60.0,46.0,22.0,619.0,40.0,70.0,130.0,2,0,1,0,0,0,1
40.0,76.0,138.0,60.0,46.0,22.0,619.0,40.0,70.0,130.0,2,0,1,0,0,0,1
142.0,229.0,138.0,60.0,87.0,63.0,1436.0,100.0,160.0,310.0,2,0,0,0,0,0,1
148.0,239.0,138.0,60.0,91.0,66.0,1417.0,110.0,170.0,320.0,2,0,0,0,0,0,1
165.0,76.0,138.0,60.0,96.0,72.0,619.0,120.0,180.0,350.0,2,0,0,0,0,0,1
156.0,249.0,138.0,60.0,93.0,69.0,619.0,110.0,170.0,330.0,2,0,0,0,0,0,1
128.0,212.0,423.0,60.0,84.0,59.0,619.0,80.0,150.0,300.0,2,0,0,0,0,0,1
157.0,76.0,138.0,60.0,94.0,70.0,619.0,100.0,180.0,360.0,2,0,0,0,0,0,1
40.0,76.0,138.0,60.0,91.0,74.0,619.0,130.0,190.0,360.0,2,0,1,0,0,0,1
40.0,76.0,138.0,60.0,92.0,74.0,619.0,130.0,190.0,360.0,2,0,1,0,0,0,1
190.0,212.0,138.0,60.0,84.0,59.0,619.0,80.0,150.0,300.0,2,0,1,0,0,0,1
31.0,43.0,43.0,0.0,12.0,0.0,774.0,30.0,40.0,40.0,2,0,0,0,1,0,0
32.0,43.0,43.0,0.0,11.0,0.0,559.0,30.0,40.0,40.0,2,0,0,0,1,0,0
32.0,43.0,43.0,0.0,11.0,0.0,516.0,30.0,40.0,40.0,2,0,0,0,1,0,0
32.0,43.0,43.0,0.0,11.0,0.0,473.0,30.0,40.0,40.0,2,0,0,0,1,0,0
32.0,43.0,43.0,0.0,11.0,0.0,430.0,30.0,30.0,30.0,2,0,0,0,1,0,0
31.0,43.0,43.0,0.0,12.0,0.0,344.0,30.0,40.0,40.0,2,0,0,0,1,0,0
17.0,26.0,48.0,17.0,16.0,4.0,777.0,20.0,30.0,40.0,2,0,1,0,1,0,0
47.0,43.0,46.0,0.0,11.0,0.0,430.0,30.0,30.0,30.0,2,0,1,0,1,0,0
40.0,-45.0,96.0,141.0,68.0,45.0,1514.0,40.0,-50.0,120.0,2,1,0,1,0,0,0
40.0,76.0,138.0,60.0,46.0,22.0,619.0,40.0,70.0,130.0,2,1,0,1,0,0,0
40.0,76.0,138.0,60.0,46.0,22.0,619.0,40.0,70.0,130.0,2,1,0,1,0,0,0
40.0,76.0,138.0,60.0,46.0,22.0,619.0,40.0,70.0,130.0,2,1,0,1,0,0,0
40.0,76.0,138.0,60.0,46.0,22.0,619.0,40.0,70.0,130.0,2,1,1,1,0,0,0
40.0,-36.0,202.0,60.0,46.0,78.0,619.0,40.0,-40.0,250.0,2,1,0,1,0,0,0
35.0,168.0,286.0,121.0,46.0,22.0,788.0,30.0,160.0,270.0,2,1,1,0,1,0,0
40.0,76.0,138.0,60.0,46.0,22.0,619.0,40.0,70.0,130.0,2,1,0,0,1,0,0
197.0,76.0,138.0,60.0,107.0,75.0,619.0,40.0,70.0,130.0,2,1,0,0,1,0,0
40.0,76.0,138.0,60.0,109.0,77.0,1282.0,40.0,70.0,130.0,2,1,1,0,1,0,0
162.0,247.0,138.0,60.0,85.0,64.0,969.0,170.0,230.0,400.0,2,1,0,0,0,1,0
67.0,107.0,190.0,83.0,40.0,27.0,623.0,60.0,90.0,160.0,2,1,0,0,0,1,0
27.0,52.0,92.0,40.0,25.0,13.0,536.0,30.0,50.0,80.0,2,1,0,0,0,1,0
84.0,80.0,150.0,54.0,27.0,15.0,456.0,60.0,60.0,90.0,2,1,1,0,0,0,1
119.0,112.0,201.0,77.0,32.0,21.0,449.0,60.0,70.0,120.0,2,1,1,0,0,0,1
123.0,117.0,211.0,81.0,34.0,22.0,460.0,70.0,80.0,130.0,2,1,1,0,0,0,1
135.0,136.0,228.0,94.0,35.0,26.0,608.0,80.0,90.0,150.0,2,1,1,0,0,0,1
165.0,76.0,138.0,60.0,96.0,72.0,619.0,40.0,70.0,130.0,2,1,0,0,1,0,0
115.0,176.0,298.0,122.0,61.0,39.0,801.0,140.0,190.0,310.0,1,1,0,1,0,0,0
201.0,76.0,138.0,60.0,110.0,77.0,1282.0,40.0,70.0,130.0,1,1,0,0,1,0,0
40.0,76.0,138.0,60.0,113.0,22.0,619.0,40.0,70.0,130.0,1,1,1,0,1,0,0
133.0,179.0,302.0,123.0,46.0,34.0,928.0,140.0,160.0,260.0,1,1,0,0,0,1,0
133.0,179.0,302.0,123.0,46.0,34.0,915.0,140.0,150.0,240.0,1,1,0,0,0,1,0
153.0,152.0,254.0,104.0,38.0,29.0,952.0,120.0,140.0,220.0,1,1,1,0,0,1,0
197.0,179.0,322.0,123.0,46.0,34.0,915.0,140.0,150.0,240.0,1,1,1,0,0,1,0
188.0,172.0,309.0,118.0,45.0,33.0,930.0,110.0,150.0,260.0,1,1,1,0,0,1,0
92.0,100.0,190.0,78.0,38.0,25.0,593.0,60.0,90.0,150.0,1,1,1,0,0,1,0
125.0,117.0,211.0,81.0,33.0,22.0,984.0,80.0,110.0,180.0,1,1,1,0,0,1,0
117.0,112.0,201.0,77.0,33.0,21.0,449.0,80.0,100.0,160.0,1,1,1,0,0,0,1
125.0,117.0,211.0,81.0,33.0,22.0,441.0,80.0,110.0,170.0,1,1,1,0,0,0,1
71.0,73.0,131.0,50.0,25.0,14.0,589.0,40.0,60.0,100.0,1,1,1,0,0,0,1
54.0,108.0,180.0,72.0,54.0,23.0,558.0,40.0,90.0,150.0,1,1,0,0,0,0,1
88.0,114.0,201.0,75.0,55.0,24.0,549.0,50.0,100.0,160.0,1,1,1,0,0,0,1
70.0,101.0,179.0,67.0,54.0,22.0,677.0,40.0,80.0,130.0,1,1,1,0,0,0,1
10.0,27.0,45.0,18.0,17.0,5.0,818.0,20.0,30.0,40.0,1,0,0,1,0,0,0
10.0,27.0,45.0,18.0,17.0,5.0,816.0,20.0,30.0,40.0,1,0,0,1,0,0,0
12.0,29.0,49.0,20.0,17.0,5.0,829.0,20.0,30.0,50.0,1,0,0,1,0,0,0
15.0,27.0,48.0,18.0,17.0,5.0,816.0,20.0,30.0,40.0,1,0,1,1,0,0,0
23.0,36.0,60.0,25.0,18.0,7.0,854.0,30.0,40.0,60.0,1,0,1,1,0,0,0
12.0,24.0,42.0,15.0,16.0,4.0,848.0,10.0,20.0,30.0,1,0,1,1,0,0,0
9.0,41.0,75.0,34.0,32.0,10.0,1010.0,20.0,40.0,70.0,1,0,0,1,0,0,0
10.0,37.0,67.0,31.0,28.0,9.0,976.0,20.0,40.0,70.0,1,0,1,1,0,0,0
12.0,31.0,54.0,23.0,19.0,7.0,623.0,20.0,30.0,50.0,1,0,0,1,0,0,0
12.0,31.0,54.0,23.0,19.0,7.0,620.0,20.0,30.0,50.0,1,0,0,1,0,0,0
11.0,30.0,52.0,22.0,19.0,7.0,608.0,20.0,30.0,50.0,1,0,0,1,0,0,0
12.0,31.0,54.0,23.0,19.0,7.0,605.0,20.0,30.0,50.0,1,0,0,1,0,0,0
17.0,31.0,54.0,23.0,18.0,7.0,605.0,20.0,30.0,50.0,1,0,1,1,0,0,0
-1.0,14.0,26.0,10.0,15.0,3.0,594.0,10.0,20.0,20.0,1,0,1,1,0,0,0
9.0,25.0,41.0,16.0,16.0,4.0,772.0,20.0,30.0,40.0,1,0,0,0,1,0,0
18.0,35.0,58.0,23.0,17.0,6.0,806.0,30.0,40.0,60.0,1,0,0,0,1,0,0
16.0,28.0,50.0,19.0,17.0,5.0,774.0,20.0,30.0,50.0,1,0,1,0,1,0,0
18.0,29.0,49.0,20.0,15.0,5.0,808.0,20.0,30.0,50.0,1,0,1,0,1,0,0
32.0,43.0,43.0,0.0,11.0,0.0,774.0,40.0,50.0,50.0,1,0,0,0,1,0,0
32.0,43.0,43.0,0.0,11.0,0.0,688.0,40.0,50.0,50.0,1,0,0,0,1,0,0
31.0,43.0,43.0,0.0,12.0,0.0,430.0,60.0,60.0,60.0,1,0,0,0,1,0,0
31.0,43.0,43.0,0.0,12.0,0.0,387.0,40.0,50.0,50.0,1,0,0,0,1,0,0
47.0,43.0,46.0,0.0,11.0,0.0,731.0,40.0,50.0,50.0,1,0,1,0,1,0,0
47.0,43.0,46.0,0.0,11.0,0.0,688.0,40.0,50.0,50.0,1,0,1,0,1,0,0
47.0,43.0,46.0,0.0,11.0,0.0,473.0,40.0,50.0,50.0,1,0,1,0,1,0,0
40.0,76.0,138.0,60.0,46.0,22.0,619.0,40.0,70.0,130.0,1,0,0,0,0,1,0
40.0,76.0,138.0,60.0,46.0,22.0,619.0,40.0,70.0,130.0,1,0,0,0,0,1,0
40.0,76.0,138.0,60.0,46.0,22.0,619.0,40.0,70.0,130.0,1,0,0,0,0,1,0
196.0,76.0,138.0,60.0,108.0,75.0,619.0,40.0,70.0,130.0,1,0,0,0,0,1,0
151.0,222.0,376.0,154.0,71.0,49.0,817.0,150.0,200.0,330.0,1,0,0,0,0,1,0
107.0,165.0,278.0,113.0,58.0,36.0,803.0,100.0,150.0,250.0,1,0,0,0,0,1,0
141.0,150.0,271.0,104.0,55.0,33.0,596.0,110.0,140.0,220.0,1,0,1,0,0,1,0
188.0,204.0,342.0,141.0,63.0,45.0,764.0,140.0,180.0,300.0,1,0,1,0,0,1,0
141.0,228.0,138.0,60.0,87.0,63.0,1459.0,140.0,210.0,400.0,1,0,0,0,0,0,1
165.0,76.0,138.0,60.0,96.0,72.0,1559.0,150.0,230.0,130.0,1,0,0,0,0,0,1
129.0,212.0,423.0,60.0,83.0,59.0,619.0,110.0,180.0,350.0,1,0,0,0,0,0,1
40.0,239.0,138.0,60.0,91.0,66.0,1417.0,140.0,220.0,130.0,1,0,1,0,0,0,1
40.0,239.0,138.0,60.0,91.0,66.0,1464.0,140.0,220.0,130.0,1,0,1,0,0,0,1
40.0,76.0,138.0,60.0,46.0,22.0,619.0,40.0,70.0,130.0,1,0,0,0,0,0,1
134.0,179.0,302.0,123.0,45.0,34.0,928.0,120.0,150.0,250.0,4,1,0,0,1,0,0
199.0,179.0,322.0,123.0,45.0,34.0,928.0,120.0,150.0,250.0,4,1,1,0,1,0,0
26.0,71.0,123.0,52.0,45.0,17.0,405.0,70.0,80.0,110.0,4,1,0,0,0,1,0
32.0,79.0,138.0,59.0,47.0,19.0,411.0,40.0,70.0,120.0,4,1,0,0,0,1,0
-74.0,-13.0,109.0,122.0,61.0,39.0,619.0,-70.0,-20.0,130.0,2,1,0,1,0,0,0
40.0,-13.0,116.0,122.0,61.0,39.0,619.0,-70.0,-20.0,130.0,2,1,1,1,0,0,0
40.0,-32.0,163.0,60.0,110.0,64.0,619.0,40.0,-40.0,200.0,2,1,0,1,0,0,0
40.0,-32.0,192.0,60.0,46.0,73.0,619.0,40.0,-40.0,220.0,2,1,0,1,0,0,0
43.0,96.0,160.0,64.0,53.0,21.0,593.0,30.0,60.0,100.0,2,1,0,0,0,0,1
32.0,81.0,135.0,54.0,49.0,17.0,641.0,30.0,60.0,90.0,2,1,0,0,0,0,1
36.0,201.0,345.0,144.0,46.0,22.0,874.0,50.0,200.0,330.0,2,1,0,0,1,0,0
40.0,76.0,138.0,60.0,46.0,22.0,619.0,40.0,70.0,130.0,2,1,0,0,1,0,0
164.0,76.0,138.0,60.0,88.0,66.0,942.0,160.0,220.0,400.0,2,1,0,0,0,1,0
40.0,76.0,138.0,60.0,95.0,22.0,1319.0,40.0,70.0,130.0,2,1,1,0,0,1,0
84.0,118.0,199.0,81.0,34.0,22.0,588.0,70.0,80.0,130.0,2,1,0,0,0,0,1
40.0,239.0,138.0,60.0,90.0,66.0,619.0,160.0,220.0,130.0,2,1,1,0,1,0,0
19.0,74.0,133.0,59.0,55.0,22.0,377.0,20.0,70.0,130.0,1,0,0,1,0,0,0
21.0,77.0,140.0,63.0,56.0,23.0,397.0,30.0,80.0,140.0,1,0,0,1,0,0,0
